"serial_number","treat","mod","Genus","Species","date","cumulative_heat_sum","q50","Tb","T_min","T_max","T_mean"
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-01,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-02,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-03,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-04,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-05,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-06,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-07,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-08,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-09,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-10,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-11,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-12,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-13,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-14,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-15,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-16,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-17,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-18,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-19,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-20,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-21,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-22,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-23,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-24,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-25,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-26,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-27,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-28,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-29,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-30,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-01-31,0,0,8.71470942927753,4.25000000000007,8.65000000000003,6.45000000000005
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-01,0.0146743698234255,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-02,0.0498928573996467,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-03,0.0851113449758679,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-04,0.120329832552089,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-05,0.15554832012831,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-06,0.190766807704532,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-07,0.225985295280753,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-08,0.261203782856974,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
758725,"COLD","modGR_Ex","Alnus","glutinosa",2023-02-09,0.296422270433195,0,8.71470942927753,3.34999999999996,8.75000000000006,6.05000000000001
