"serial_number","treat","mod","Genus","Species","date","cumulative_heat_sum","q50","Tb","T_min","T_max","T_mean"
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-04,1.76687968978662,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-05,6.00739094527452,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-06,10.2479022007624,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-07,14.4884134562503,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-08,18.7289247117382,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-09,22.9694359672261,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-10,27.209947222714,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-11,31.4504584782019,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-12,35.6909697336898,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-13,39.9314809891777,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-14,44.1719922446656,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-15,48.4125035001535,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-16,52.6530147556414,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-17,56.8935260111293,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-18,61.1340372666172,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-19,65.3745485221051,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-20,69.615059777593,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-21,73.8555710330809,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-22,78.0960822885688,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-23,82.3365935440567,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-24,86.5771047995446,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-25,90.8176160550325,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-26,95.0581273105204,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-27,99.2986385660083,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-28,103.539149821496,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-29,107.779661076984,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-30,112.020172332472,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
758725,"COLD","modGR_Ex","Alnus","glutinosa",2022-12-31,116.26068358796,0,8.71470942927753,5.05000000000001,9.65000000000003,7.35000000000002
